accession_number,filename,file_date,file_type,cik,display_name
000095017024076730,tgi-20240624.htm,2024-06-24,DEF 14A,0001021162,TRIUMPH GROUP INC  (TGI)  (CIK 0001021162)
000114036124031302,ny20024636x3.pdf,2024-06-25,ARS,0001820144,"Grindr Inc.  (GRND, GRND-WT)  (CIK 0001820144)"
000110465924068231,tm2415902d1_485bpos.htm,2024-06-04,485BPOS,0001657201,Invesco Exchange-Traded Self-Indexed Fund Trust  (CIK 0001657201)
000139834424011980,fp0088769-1_485apos.htm,2024-06-27,485APOS,0001500604,Janus Detroit Street Trust  (CIK 0001500604)
000114036124029564,ny20016440x3_ars.pdf,2024-06-10,ARS,0001779474,"WM TECHNOLOGY, INC.  (MAPS, MAPSW)  (CIK 0001779474)"
000110465924070066,shmd-20231231xf1.htm,2024-06-10,F-1,0001987240,"SCHMID Group N.V.  (SHMD, SHMDW)  (CIK 0001987240)"
000168316824004370,gogreen_s1a1.htm,2024-06-20,S-1/A,0001378866,Go Green Global Technologies Corp.  (GOGR)  (CIK 0001378866)
000089418924003664,congressetf485a.htm,2024-06-20,485APOS,0000811030,PROFESSIONALLY MANAGED PORTFOLIOS  (CIK 0000811030)
000110465924067828,tm2415590d6_486bpos.htm,2024-06-03,486BPOS,0001169580,AETOS MULTI-STRATEGY ARBITRAGE FUND LLC  (CIK 0001169580)
000121390024054302,filename1.htm,2024-06-20,DRS/A,0001960847,Toppoint Holdings Inc.  (TOPP)  (CIK 0001960847)
000070928324000014,qtm-20240331.htm,2024-06-28,10-K,0000709283,QUANTUM CORP /DE/  (QMCO)  (CIK 0000709283)
000117338224000021,annualreport2024.htm,2024-06-21,EX-99.2,0001173382,CAE INC  (CAE)  (CIK 0001173382)
000144554624004255,s6a.htm,2024-06-13,S-6/A,0002016536,FT 11525  (CIK 0002016536)
000144554624004406,s-6.htm,2024-06-21,S-6,0002022988,FT 11611  (CIK 0002022988)
000119312524172301,d844482d424b3.htm,2024-06-28,424B3,0001811115,"Renalytix plc  (RNLX, RTNXF)  (CIK 0001811115)"
000149315224025472,form10-k.htm,2024-06-27,10-K,0000066418,MEXCO ENERGY CORP  (MXC)  (CIK 0000066418)
000144554624004595,s487.htm,2024-06-26,487,0002020841,FT 11601  (CIK 0002020841)
000144554624004053,s487.htm,2024-06-04,487,0002020652,FT 11588  (CIK 0002020652)
000144554624004051,s487.htm,2024-06-04,487,0002020651,FT 11587  (CIK 0002020651)
000144554624004210,s487.htm,2024-06-07,487,0002016535,FT 11524  (CIK 0002016535)
000144554624004571,s6a.htm,2024-06-25,S-6/A,0002014647,FT 11475  (CIK 0002014647)
000119312524161244,d844482ds3a.htm,2024-06-14,S-3/A,0001811115,"Renalytix plc  (RNLX, RTNXF)  (CIK 0001811115)"
000110465924072053,tm2416858-3_424b5.htm,2024-06-17,424B5,0001819411,"Gain Therapeutics, Inc.  (GANX)  (CIK 0001819411)"
000144554624004301,s487.htm,2024-06-18,487,0002018429,FT 11555  (CIK 0002018429)
000144554624004637,s487.htm,2024-06-28,487,0002017102,FT 11534  (CIK 0002017102)
000143774924021403,msn20240331_10k.htm,2024-06-27,10-K,0000032621,EMERSON RADIO CORP  (MSN)  (CIK 0000032621)
000119312524155159,d844482ds3.htm,2024-06-05,S-3,0001811115,"Renalytix plc  (RNLX, RTNXF)  (CIK 0001811115)"
000144554624004539,s487.htm,2024-06-24,487,0002017125,FT 11546  (CIK 0002017125)
000110465924071307,tm2416858-1_424b5.htm,2024-06-13,424B5,0001819411,"Gain Therapeutics, Inc.  (GANX)  (CIK 0001819411)"
000144554624004229,s-6.htm,2024-06-10,S-6,0002020842,FT 11602  (CIK 0002020842)
000144554624004072,s6a.htm,2024-06-06,S-6/A,0002014661,FT 11488  (CIK 0002014661)
000149315224023724,form10-k.htm,2024-06-13,10-K,0000764630,SHOREPOWER TECHNOLOGIES INC.  (SPEV)  (CIK 0000764630)
000144554624004575,s-6.htm,2024-06-25,S-6,0002022996,FT 11619  (CIK 0002022996)
000144554624004292,s-6.htm,2024-06-18,S-6,0002020653,FT 11589  (CIK 0002020653)
000107997324000925,chnr_f1a.htm,2024-06-21,F-1/A,0000793628,CHINA NATURAL RESOURCES INC  (CHNR)  (CIK 0000793628)
000121390024050060,ea0206838-02.htm,2024-06-05,424B3,0001937987,"Falcon's Beyond Global, Inc.  (FBYD, FBYDW)  (CIK 0001937987)"
000121390024050581,ea0201903-06.htm,2024-06-07,424B4,0002016420,"Chenghe Acquisition II Co.  (CHEB, CHEB-UN, CHEB-WT)  (CIK 0002016420)"
000199937124007511,smst-485bpos_061724.htm,2024-06-17,485BPOS,0001924868,Tidal Trust II  (CIK 0001924868)
000119312524172433,d752700d424b4.htm,2024-06-28,424B4,0001995807,LandBridge Co LLC  (LB)  (CIK 0001995807)
000144554624004570,s6a.htm,2024-06-25,S-6/A,0002017123,FT 11544  (CIK 0002017123)
000121390024050138,ea0203306-02.htm,2024-06-06,S-1/A,0001855474,"Montana Technologies Corp.  (AIRJ, AIRJW)  (CIK 0001855474)"
000199937124007814,stkd-485apos_062624.htm,2024-06-26,485APOS,0001924868,Tidal Trust II  (CIK 0001924868)
000120677424000606,mimof4329181-ncsr.htm,2024-06-05,N-CSR,0001227523,OPTIMUM FUND TRUST  (CIK 0001227523)
000089853124000230,scf-ncsrs.htm,2024-06-07,N-CSRS,0001027596,ADVISORS SERIES TRUST  (CIK 0001027596)
000144554624004617,s6a.htm,2024-06-27,S-6/A,0002016522,FT 11513  (CIK 0002016522)
000119312524168194,d844482ds3a.htm,2024-06-26,S-3/A,0001811115,"Renalytix plc  (RNLX, RTNXF)  (CIK 0001811115)"
000152862124000600,fp-pros_s6.htm,2024-06-03,487,0002000236,Invesco Unit Trusts Series 2364  (CIK 0002000236)
000144554624004620,s6a.htm,2024-06-27,S-6/A,0002016521,FT 11512  (CIK 0002016521)
000152862124000602,s6awraps.htm,2024-06-05,S-6/A,0002000238,Invesco Unit Trusts Series 2365  (CIK 0002000238)
000121390024056752,ea0203306-04.htm,2024-06-27,S-1/A,0001855474,"Montana Technologies Corp.  (AIRJ, AIRJW)  (CIK 0001855474)"
000119312524161576,d826859d424b5.htm,2024-06-14,424B5,0001816736,"Disc Medicine, Inc.  (IRON)  (CIK 0001816736)"
000082667524000082,a424b5prospectussupplement.htm,2024-06-07,424B5,0000826675,"DYNEX CAPITAL INC  (DX, DX-PC)  (CIK 0000826675)"
000082667524000079,a424b5prospectussupplement.htm,2024-06-05,424B5,0000826675,"DYNEX CAPITAL INC  (DX, DX-PC)  (CIK 0000826675)"
000144554624004618,s6a.htm,2024-06-27,S-6/A,0002016523,FT 11514  (CIK 0002016523)
000144554624004616,s6a.htm,2024-06-27,S-6/A,0002016520,FT 11511  (CIK 0002016520)
000182912624004016,destramulti_ncsr.htm,2024-06-07,N-CSR,0001523289,Destra Multi-Alternative Fund  (DMA)  (CIK 0001523289)
000089853124000210,cbf-ncsrs.htm,2024-06-05,N-CSRS,0001141819,TRUST FOR PROFESSIONAL MANAGERS  (CIK 0001141819)
000121390024056252,ea0202965-04.htm,2024-06-27,S-1,0002012964,"AA Mission Acquisition Corp.  (AAM, AAM-UN)  (CIK 0002012964)"
000119312524162006,d752700ds1a.htm,2024-06-17,S-1/A,0001995807,LandBridge Co LLC  (LB)  (CIK 0001995807)
000119312524169416,d752700ds1a.htm,2024-06-27,S-1/A,0001995807,LandBridge Co LLC  (LB)  (CIK 0001995807)
000119312524166291,d752700ds1a.htm,2024-06-24,S-1/A,0001995807,LandBridge Co LLC  (LB)  (CIK 0001995807)
000119312524165257,d856468d485apos.htm,2024-06-21,485APOS,0001657201,Invesco Exchange-Traded Self-Indexed Fund Trust  (CIK 0001657201)
000155837024009515,avav-20240430x10k.htm,2024-06-27,10-K,0001368622,AeroVironment Inc  (AVAV)  (CIK 0001368622)
000199937124007338,time-485bpos_061124.htm,2024-06-11,485BPOS,0001924868,Tidal Trust II  (CIK 0001924868)
000110465924073927,tm2417485d1_485bpos.htm,2024-06-21,485BPOS,0001378872,Invesco Exchange-Traded Fund Trust II  (CIK 0001378872)
000002319724000080,cmtl-20240430.htm,2024-06-18,10-Q,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/  (CMTL)  (CIK 0000023197)
000095017024076321,trnr_s-1_2024.htm,2024-06-21,S-1,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000119312524168676,d825972d485bpos.htm,2024-06-26,485BPOS,0000314650,EDWARD JONES MONEY MARKET FUND  (CIK 0000314650)
000091246324000051,ges-20240504.htm,2024-06-07,10-Q,0000912463,GUESS INC  (GES)  (CIK 0000912463)
000149315224023012,formf-1a.htm,2024-06-07,F-1/A,0001992818,"ZOOZ Power Ltd.  (ZOOZ, ZOOZW)  (CIK 0001992818)"
000149315224023595,form424b3.htm,2024-06-12,424B3,0001992818,"ZOOZ Power Ltd.  (ZOOZ, ZOOZW)  (CIK 0001992818)"
000121390024048800,ea0206502-s1_ilearning.htm,2024-06-03,S-1,0001835972,"iLearningEngines, Inc.  (AILE, AILEW)  (CIK 0001835972)"
000110465924072382,tm243024d3_prer14a.htm,2024-06-17,PRER14A,0001604191,"Entero Therapeutics, Inc.  (ENTO)  (CIK 0001604191)"
000095017024078163,trnr_s-1_june_2024_amend.htm,2024-06-27,S-1/A,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000114036124028932,ny20018048x10_f1a.htm,2024-06-05,F-1/A,0002007191,Telix Pharmaceuticals Ltd  (CIK 0002007191)
000169853024000063,exicure10-k2023.pdf,2024-06-11,ARS,0001698530,"EXICURE, INC.  (XCUR)  (CIK 0001698530)"
000199937124007656,yieldmax-485apos_062124.htm,2024-06-21,485APOS,0001924868,Tidal Trust II  (CIK 0001924868)
000121390024050982,ea0207490-424b5_xtiaero.htm,2024-06-10,424B5,0001529113,"XTI Aerospace, Inc.  (XTIA)  (CIK 0001529113)"
000196873224000034,primary-document.htm,2024-06-04,N-CSRS,0000276463,"BLACKROCK BOND FUND, INC.  (CIK 0000276463)"
000165495424008178,ndra_ars.pdf,2024-06-25,ARS,0001681682,ENDRA Life Sciences Inc.  (NDRA)  (CIK 0001681682)
000149315224025318,formf-4.htm,2024-06-27,F-4,0002015691,Elong Power Holding Ltd.  (ELPW)  (CIK 0002015691)
000119312524171762,d791986dncsr.htm,2024-06-28,N-CSR,0000725781,AIM SECTOR FUNDS (INVESCO SECTOR FUNDS)  (CIK 0000725781)
000110465924070069,tm2411016-6_s1a.htm,2024-06-10,S-1/A,0002016221,"Melar Acquisition Corp. I/Cayman  (MACI, MACIU, MACIW)  (CIK 0002016221)"
000121390024052503,ea0203570-04.htm,2024-06-13,S-1,0002015502,"Launch One Acquisition Corp.  (LPAA, LPAAU, LPAAW)  (CIK 0002015502)"
000110465924072844,tm2411016-8_424b4.htm,2024-06-18,424B4,0002016221,"Melar Acquisition Corp. I/Cayman  (MACI, MACIU, MACIW)  (CIK 0002016221)"
000121390024055765,ea0200383-05.htm,2024-06-25,S-1/A,0002000410,"Eureka Acquisition Corp  (EURK, EURKU)  (CIK 0002000410)"
000121390024053408,filename1.htm,2024-06-17,DRS,0002025401,Fifth Era Acquisition Corp I  (CIK 0002025401)
000114036124030416,ny20027439x2_s1.htm,2024-06-18,S-1,0002019804,"HCM II Acquisition Corp.  (HOND, HONDU)  (CIK 0002019804)"
000121390024048579,ea0200383-04.htm,2024-06-03,S-1/A,0002000410,"Eureka Acquisition Corp  (EURK, EURKU)  (CIK 0002000410)"
000141057824001042,msai-20240331xs1a.htm,2024-06-24,S-1/A,0001863990,"MultiSensor AI Holdings, Inc.  (MSAI, MSAIW)  (CIK 0001863990)"
000121390024056464,ea0201630-07.htm,2024-06-27,F-1/A,0002009640,"Cambodia Airways Co., Ltd.  (CAKR)  (CIK 0002009640)"
000141057824001054,msai-20240331xs1a.htm,2024-06-26,S-1/A,0001863990,"MultiSensor AI Holdings, Inc.  (MSAI, MSAIW)  (CIK 0001863990)"
000150446124000013,ngl-20240331.htm,2024-06-06,10-K,0001504461,"NGL Energy Partners LP  (NGL, NGL-PB, NGL-PC)  (CIK 0001504461)"
000121390024049133,filename1.htm,2024-06-03,DRS,0002023676,Launch Two Acquisition Corp.  (LPBB)  (CIK 0002023676)
000141057824000997,msai-20240331xs1.htm,2024-06-07,S-1,0001863990,"MultiSensor AI Holdings, Inc.  (MSAI, MSAIW)  (CIK 0001863990)"
000141057824001017,msai-20240331xs1a.htm,2024-06-17,S-1/A,0001863990,"MultiSensor AI Holdings, Inc.  (MSAI, MSAIW)  (CIK 0001863990)"
000162363224000810,form1030fist.htm,2024-06-26,N-CSR,0000789281,Federated Hermes Income Securities Trust  (CIK 0000789281)
000121390024056885,ea0208202-01.htm,2024-06-28,S-1,0002025341,Andretti Acquisition Corp. II  (POLE)  (CIK 0002025341)
000139834424011871,fp0088828-1_485apos.htm,2024-06-21,485APOS,0001976517,Roundhill ETF Trust  (CIK 0001976517)
000149315224023286,exa-1_i.htm,2024-06-10,EX-1.I,0000075208,OVERSEAS SHIPHOLDING GROUP INC  (CIK 0000075208)
000091957424003550,abae-20240610.htm,2024-06-07,497,0001496608,"AB Active ETFs, Inc.  (CIK 0001496608)"
000139834424011185,fp0087970-3_ncsrs.htm,2024-06-03,N-CSRS,0000916490,TIMOTHY PLAN  (CIK 0000916490)
000119312524152635,d829631dncsrs.htm,2024-06-03,N-CSRS,0001605803,Lattice Strategies Trust  (CIK 0001605803)
000081994024000013,lp1-310.htm,2024-06-25,N-CSRS,0000819940,"BNY Mellon Investment Funds IV, Inc.  (CIK 0000819940)"
000119312524165671,d836080dn2a.htm,2024-06-21,N-2/A,0001504619,PennantPark Floating Rate Capital Ltd.  (PFLT)  (CIK 0001504619)
000106299324012557,filename2.htm,2024-06-13,PART II AND III,0001947016,"Starfighters Space, Inc.  (CIK 0001947016)"
000149315224023284,exa-1_a.htm,2024-06-10,EX-99.(A)(1)(A),0000075208,OVERSEAS SHIPHOLDING GROUP INC  (CIK 0000075208)
000149315224023284,exa-1_a.htm,2024-06-10,EX-99.(A)(1)(A),0001806446,"Saltchuk Resources, Inc.  (CIK 0001806446)"
000169853024000051,xcur-20231231.htm,2024-06-06,10-K,0001698530,"EXICURE, INC.  (XCUR)  (CIK 0001698530)"
000119312524167146,d795714ds4a.htm,2024-06-25,S-4/A,0001884516,Drilling Tools International Corp  (DTI)  (CIK 0001884516)
000139834424011493,fp0088045-3_ncsr.htm,2024-06-07,N-CSR,0001560916,"CPG Carlyle Commitments Fund, LLC  (CIK 0001560916)"
000119312524166974,d654052df4a.htm,2024-06-24,F-4/A,0001791942,JBS B.V.  (JBS)  (CIK 0001791942)
000110465924072799,tm244497d2_ars.pdf,2024-06-18,ARS,0001574085,"Braemar Hotels & Resorts Inc.  (BHR, BHR-PB, BHR-PD)  (CIK 0001574085)"
000199937124007238,gmma-485apos_060624.htm,2024-06-06,485APOS,0001722388,Tidal Trust III  (CIK 0001722388)
000143774924019558,skilars.pdf,2024-06-07,ARS,0001774675,"Skillsoft Corp.  (SKIL, SKILW)  (CIK 0001774675)"
000121390024056979,filename1.htm,2024-06-28,DRS/A,0002007702,Hong Kong Pharma Digital Technology Holdings Ltd  (CIK 0002007702)
000119312524172392,d476668ds4.htm,2024-06-28,S-4,0001840425,"Bellevue Life Sciences Acquisition Corp.  (BLAC, BLACR, BLACU, BLACW)  (CIK 0001840425)"
000158064224003144,alphacentric_ncsr.htm,2024-06-11,N-CSR,0001355064,MUTUAL FUND SERIES TRUST  (CIK 0001355064)
000119312524167070,d763929dncsrs.htm,2024-06-24,N-CSRS,0001018170,HARDING LOEVNER FUNDS INC  (CIK 0001018170)
000121390024053881,ea0205122-02.htm,2024-06-18,S-4/A,0000907654,"ARCA biopharma, Inc.  (ABIO, ORKA)  (CIK 0000907654)"
000199937124007395,winslow-485apos_061324.htm,2024-06-13,485APOS,0001426439,IndexIQ Active ETF Trust  (CIK 0001426439)
000121390024053508,ea020711602-ars_hoth.pdf,2024-06-18,ARS,0001711786,"Hoth Therapeutics, Inc.  (HOTH)  (CIK 0001711786)"
000110465924067587,tm2415485d3_ncsr.htm,2024-06-03,N-CSR,0000711080,TOUCHSTONE STRATEGIC TRUST  (CIK 0000711080)
000158064224003096,alphacentric_ncsrs.htm,2024-06-07,N-CSRS,0001355064,MUTUAL FUND SERIES TRUST  (CIK 0001355064)
000110465924075797,tm2413383d1_485bpos.htm,2024-06-28,485BPOS,0000909466,AIM TAX-EXEMPT FUNDS (INVESCO TAX-EXEMPT FUNDS)  (CIK 0000909466)
000110465924073383,oklo-20240331xs1.htm,2024-06-20,S-1,0001849056,Oklo Inc.  (OKLO)  (CIK 0001849056)
000114036124030914,ny20024311x1_def14a.htm,2024-06-21,DEF 14A,0001037038,RALPH LAUREN CORP  (RL)  (CIK 0001037038)
000110465924067979,tm2415991d1_n2.htm,2024-06-04,N-2,0002021966,FT Vest Total Return Income Fund: Series A2  (CIK 0002021966)
000119312524158377,d806803dpre14a.htm,2024-06-10,PRE 14A,0001847355,"Target Global Acquisition I Corp.  (TGAA, TGAAU, TGAAW)  (CIK 0001847355)"
000173046324000074,ex99_1.htm,2024-06-05,EX-99.1,0001730463,Autolus Therapeutics plc  (AUTL)  (CIK 0001730463)
000119312524162718,d806803ddef14a.htm,2024-06-17,DEF 14A,0001847355,"Target Global Acquisition I Corp.  (TGAA, TGAAU, TGAAW)  (CIK 0001847355)"
000035318424000062,airt-20240331.htm,2024-06-26,10-K,0000353184,"AIR T INC  (AIRT, AIRTP)  (CIK 0000353184)"
000121390024052599,ea0207600-1a_impossible.htm,2024-06-14,PART II AND III,0001951179,"Impossible Kicks Holding Company, Inc.  (CIK 0001951179)"
000114036124030914,ny20024311x1_def14a.pdf,2024-06-21,DEF 14A,0001037038,RALPH LAUREN CORP  (RL)  (CIK 0001037038)
000183988224019570,adt2244-s6.htm,2024-06-25,S-6,0002015393,Advisors Disciplined Trust 2244  (CIK 0002015393)
000149315224023504,forms-1a.htm,2024-06-11,S-1/A,0001487718,"AMERICAN BATTERY MATERIALS, INC.  (BLTH)  (CIK 0001487718)"
000089706924001421,sphinxiiformn-2_61824.htm,2024-06-21,N-2,0002027343,Sphinx Opportunity Fund II  (CIK 0002027343)
000182912624003930,opgeninc_10k.htm,2024-06-03,10-K,0001293818,OPGEN INC  (OPGN)  (CIK 0001293818)
000110465924067352,tm248195d5_posami.htm,2024-06-03,POS AMI,0002013732,FT Vest Hedged Equity Income Fund: Series A2  (CIK 0002013732)
000110465924075847,tm2413375d1_485bpos.htm,2024-06-28,485BPOS,0000842790,AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)  (CIK 0000842790)
000119312524154635,d221145ds1a.htm,2024-06-05,S-1/A,0001717115,"Tempus AI, Inc.  (TEM)  (CIK 0001717115)"
000119312524161989,d221145d424b4.htm,2024-06-17,424B4,0001717115,"Tempus AI, Inc.  (TEM)  (CIK 0001717115)"
000119312524169594,d793971d20f.htm,2024-06-27,20-F,0001070304,"ORIX CORP  (IX, ORXCF)  (CIK 0001070304)"
000119312524160268,d221145ds1a.htm,2024-06-13,S-1/A,0001717115,"Tempus AI, Inc.  (TEM)  (CIK 0001717115)"
000121390024051482,ea0207434-f1a2_lztech.htm,2024-06-11,F-1/A,0001967397,LZ Technology Holdings Ltd  (LZMH)  (CIK 0001967397)
000119312524154678,d716518ds1a.htm,2024-06-05,S-1/A,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000141057824000984,tmb-20240331x424b3.htm,2024-06-04,424B3,0001851961,"GCT Semiconductor Holding, Inc.  (GCTS, GCTS-WT)  (CIK 0001851961)"
000121390024050129,ea0203590-02.htm,2024-06-06,S-1/A,0001855467,"MOBIX LABS, INC  (MOBX, MOBXW)  (CIK 0001855467)"
000095012324006154,filename1.htm,2024-06-07,DRS,0002025410,"Dynasty Parent Co., Inc.  (CIK 0002025410)"
000117184324003572,sev20240515_20f.htm,2024-06-21,20-F,0001840416,Sono Group N.V.  (SEVCF)  (CIK 0001840416)
000119312524170654,d716518d424b4.htm,2024-06-27,424B4,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000121390024051406,ea0201626-03.htm,2024-06-11,F-1/A,0001990251,Wellchange Holdings Co Ltd  (WCT)  (CIK 0001990251)
000091477524000045,lp1-250.htm,2024-06-26,N-CSRS,0000914775,"BNY Mellon Advantage Funds, Inc.  (CIK 0000914775)"
000113322824006093,gfi-html8033_ncsrs.htm,2024-06-24,N-CSRS,0000835663,GLENMEDE FUND INC  (CIK 0000835663)
000095017024073335,azek-20230930.htm,2024-06-14,10-K/A,0001782754,AZEK Co Inc.  (AZEK)  (CIK 0001782754)
000113322824006095,gp-html8034_ncsrs.htm,2024-06-24,N-CSRS,0000884381,GLENMEDE PORTFOLIOS  (CIK 0000884381)
000141057824001029,iclk-20231231x20f.htm,2024-06-20,20-F,0001697818,iClick Interactive Asia Group Ltd  (ICLK)  (CIK 0001697818)
000121390024053962,filename1.htm,2024-06-20,DRS,0001954269,Garden Stage Ltd  (GSIW)  (CIK 0001954269)
000110465924075799,tm2417774d1_486bpos.htm,2024-06-28,486BPOS,0000853180,Invesco Senior Loan Fund  (CIK 0000853180)
000110465924073474,tm2331229-24_424b3.htm,2024-06-20,424B3,0001987867,CorpAcq Group Plc  (CPGRA)  (CIK 0001987867)
000121390024056687,ea0204651-03.htm,2024-06-27,S-1/A,0001845459,"NKGen Biotech, Inc.  (NKGN, NKGNW)  (CIK 0001845459)"
000120677424000605,mimif4329101-ncsr.htm,2024-06-05,N-CSR,0000883622,IVY FUNDS  (CIK 0000883622)
000110465924073479,tm2417668-1_defm14a.htm,2024-06-20,DEFM14A,0001828248,Churchill Capital Corp VII  (CIK 0001828248)
000149358024000036,primary-document.htm,2024-06-28,N-CSRS,0001493580,BNY Mellon ETF Trust  (CIK 0001493580)
000121390024051796,ea0201265-06.htm,2024-06-11,424B4,0002010930,"Centurion Acquisition Corp.  (ALF, ALFUU, ALFUW)  (CIK 0002010930)"
000119312524162048,d716518ds1a.htm,2024-06-17,S-1/A,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000119312524166072,d716518ds1a.htm,2024-06-24,S-1/A,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000119312524163976,d716518ds1a.htm,2024-06-20,S-1/A,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000149315224023646,forms-4a.htm,2024-06-13,S-4/A,0001862935,"InFinT Acquisition Corp  (CURR, IFIN)  (CIK 0001862935)"
000121390024049883,ea0205011-01_ncsrs.htm,2024-06-05,N-CSRS,0001633061,Amplify ETF Trust  (CIK 0001633061)
000110465924076203,tm2413584d1_485bpos.htm,2024-06-28,485BPOS,0001627853,SEI Catholic Values Trust  (CIK 0001627853)
000149315224025370,forms-4a.htm,2024-06-27,S-4/A,0001862935,"InFinT Acquisition Corp  (CURR, IFIN)  (CIK 0001862935)"
000157587224000612,sify042_424b3.htm,2024-06-03,424B3,0001094324,SIFY TECHNOLOGIES LTD  (SIFY)  (CIK 0001094324)
000121390024050723,ea0205192-01_ncsr.htm,2024-06-07,N-CSR,0001735964,Cliffwater Corporate Lending Fund  (CCLFX)  (CIK 0001735964)
000110465924075796,tm2417773d1_486bpos.htm,2024-06-28,486BPOS,0001860151,Invesco Dynamic Credit Opportunity Fund  (CIK 0001860151)
000119312524163902,d796168dex99a1a.htm,2024-06-20,EX-99.(A)(1)(A),0001496323,"IGM Biosciences, Inc.  (IGMS)  (CIK 0001496323)"
000110465924072571,tm2412013d2_ars.pdf,2024-06-18,ARS,0001012477,AVADEL PHARMACEUTICALS PLC  (AVDL)  (CIK 0001012477)
000110465924068723,tm2413659-10_424b3.htm,2024-06-05,424B3,0000033213,EQT Corp  (EQT)  (CIK 0000033213)
000110465924073502,tm2414162d1_485bpos.htm,2024-06-21,485BPOS,0000904333,SCHWAB CAPITAL TRUST  (CIK 0000904333)
000196873224000033,primary-document.htm,2024-06-04,N-CSRS,0001738078,BlackRock Funds V  (CIK 0001738078)
000113322824006011,klcc-html8024_n2a.htm,2024-06-18,N-2/A,0001911321,Kennedy Lewis Capital Co  (CIK 0001911321)
000119312524164612,d760407ds11.htm,2024-06-21,S-11,0001711799,"Nuveen Global Cities REIT, Inc.  (CIK 0001711799)"
000095012324006208,filename1.htm,2024-06-12,DRS,0002022626,"Upstream Bio, Inc.  (CIK 0002022626)"
000121390024054880,ea0204051-05.htm,2024-06-21,S-1/A,0002016072,"M3-Brigade Acquisition V Corp.  (MBAV, MBAVU)  (CIK 0002016072)"
000114036124028540,ny20029408x3_424b2.htm,2024-06-03,424B2,0001398659,Genpact LTD  (G)  (CIK 0001398659)
000114036124028540,ny20029408x3_424b2.htm,2024-06-03,424B2,0001852173,"Genpact USA, Inc.  (CIK 0001852173)"
000114036124028540,ny20029408x3_424b2.htm,2024-06-03,424B2,0001739032,Genpact Luxembourg S.a.r.l.  (CIK 0001739032)
000110465924072834,tm2413106d4_posami.htm,2024-06-18,POS AMI,0002021979,First Trust Enhanced Private Credit Fund  (CIK 0002021979)
000119312524153320,d550907dn2a.htm,2024-06-04,N-2/A,0001890107,First Eagle Private Credit Fund  (CIK 0001890107)
000121390024049553,ea0206953-02.htm,2024-06-04,424B3,0001981462,"LeddarTech Holdings Inc.  (LDTC, LDTCW)  (CIK 0001981462)"
000149315224022428,formars.pdf,2024-06-03,ARS,0001429764,Blink Charging Co.  (BLNK)  (CIK 0001429764)
000144554624004217,globalgrowth_n14.htm,2024-06-07,N-14,0001497778,FIRST TRUST SERIES FUND  (CIK 0001497778)
000121390024054117,filename1.htm,2024-06-20,DRS,0001981462,"LeddarTech Holdings Inc.  (LDTC, LDTCW)  (CIK 0001981462)"
000113322824006215,klcc-html8032_424b3.htm,2024-06-27,424B3,0001911321,Kennedy Lewis Capital Co  (CIK 0001911321)
000149315224025107,filename1.htm,2024-06-25,DRS,0002027160,Vantage Corp (Singapore)  (CIK 0002027160)
000121390024049867,ea0204051-03.htm,2024-06-05,S-1,0002016072,"M3-Brigade Acquisition V Corp.  (MBAV, MBAVU)  (CIK 0002016072)"
000157587224000660,rdy-20240331.htm,2024-06-12,20-F,0001135951,DR REDDYS LABORATORIES LTD  (RDY)  (CIK 0001135951)
000110465924072060,tm2416885-1_424b2.htm,2024-06-17,424B2,0001682220,"Sachem Capital Corp.  (SACC, SACH, SCCC, SCCD, SCCE, SCCF, SCCG, SACH-PA)  (CIK 0001682220)"
000162828024030506,ck0001655888-20240628.htm,2024-06-28,N-2ASR,0001655888,Blue Owl Capital Corp  (OBDC)  (CIK 0001655888)
000139834424011665,fp0088690-1_485bposixbrl.htm,2024-06-13,485BPOS,0000831114,"RBB FUND, INC.  (CIK 0000831114)"
000110465924073508,tm2414182d1_485bpos.htm,2024-06-21,485BPOS,0000869365,SCHWAB INVESTMENTS  (CIK 0000869365)
000119312524153671,d840560dars.pdf,2024-06-04,ARS,0001768446,"Eliem Therapeutics, Inc.  (ELYM)  (CIK 0001768446)"
000110465924068732,tm2416404-1_defm14a.htm,2024-06-05,DEFM14A,0001747009,Equitrans Midstream Corp  (EQTNP)  (CIK 0001747009)
000121390024053051,filename1.htm,2024-06-17,DRS/A,0001866364,Webull Corp  (CIK 0001866364)
000149315224022874,filename1.htm,2024-06-06,DRS/A,0002021688,Uni-Fuels Holdings Ltd  (CIK 0002021688)
000110465924073473,tm2321656-18_f4a.htm,2024-06-20,F-4/A,0001982444,Baird Medical Investment Holdings Ltd  (CIK 0001982444)
